fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees
2016,Irvine,50969,1612420134668.0,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,131.0,56.0,11.0,0.4274809160305343,0.1964285714285714,3.871520468,4.156470588,4.04,,,48.0,,4.0,,,,7.0,,99.0,,10.0,,,9.0,,,9.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,792.0,83.6,92.0,121.0,403.0,21.0,25.0,3793.0,1562.0,0.4118112312153967,2600.8,2585.9,60.0,36.0,,,,,,,
2016,Irvine,50720,41689244133393.0,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,17.0,,,,,3.938064516,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,285.0,74.7,13.0,35.0,158.0,5.0,2.0,1162.0,685.0,0.5895008605851979,2576.5,2533.9,50.0,18.0,,,,,,,
2016,Irvine,53690,48705814830147.0,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,26.0,12.0,,0.4615384615384615,,3.8765,,,,,9.0,,,,,,6.0,,18.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,355.0,70.7,27.0,33.0,180.0,6.0,5.0,1696.0,911.0,0.5371462264150944,2565.1,2536.0,45.0,21.0,,,,,,,
2016,Irvine,50966,1611760134452.0,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,38.0,18.0,4.0,0.4736842105263157,0.2222222222222222,3.938,4.188461538,4.176,,,12.0,,,,,,,,26.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,338.0,73.1,28.0,58.0,129.0,10.0,22.0,1401.0,603.0,0.430406852248394,2619.5,2574.2,68.0,37.0,,,,,,,
2016,Irvine,52960,38684783834769.0,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94110-2010,37.759631,-122.41468,N,12.0,5.0,,0.4166666666666667,,,,,,,,,3.0,,,,,,,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,77.0,77.9,5.0,15.0,35.0,2.0,3.0,319.0,203.0,0.6363636363636364,2579.4,2513.5,50.0,12.0,,,,,,,
2016,Irvine,50710,7616970737023.0,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,6.0,,,,,3.885555556,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,115.0,67.8,3.0,9.0,63.0,1.0,2.0,565.0,314.0,0.5557522123893806,2595.5,2564.0,58.0,26.0,,,,,,,
2016,Irvine,53884,38684780102103.0,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,San Francisco Unified,94112-2866,37.719997,-122.4255,N,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,51.0,80.4,5.0,21.0,12.0,1.0,2.0,258.0,198.0,0.7674418604651163,2497.1,2448.6,15.0,0.0,,,,,,,
2016,Irvine,54231,1613090114421.0,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,San Lorenzo Unified,94580-1315,37.674319,-122.15009,Y,28.0,15.0,3.0,0.5357142857142857,0.2,3.98971831,4.219090909,,,,13.0,,,,,,,,20.0,,7.0,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,113.0,87.6,21.0,31.0,37.0,5.0,5.0,559.0,384.0,0.6869409660107334,2659.8,2599.9,79.0,40.0,,,,,,,
2016,Irvine,54377,43694270116889.0,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,East Side Union High,95133-1703,37.368245,-121.86008,Y,30.0,14.0,6.0,0.4666666666666667,0.4285714285714285,3.874693878,4.218,,,,7.0,,6.0,,,,,,13.0,,16.0,,,,,,4.0,,,,,,High Schools (Public),name_city,,,,,,110.0,89.1,20.0,36.0,32.0,6.0,4.0,484.0,378.0,0.78099173553719,2644.2,2644.4,77.0,61.0,,,,,,,
2016,Irvine,53680,7616300733725.0,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Acalanes Union High,94596-5319,37.890139,-122.05741,N,42.0,13.0,,0.3095238095238095,,3.930633803,4.16,4.084,,,5.0,,,,,4.0,,,16.0,,5.0,,,18.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,350.0,82.3,44.0,61.0,94.0,9.0,80.0,1528.0,131.0,0.0857329842931937,2669.4,2657.6,88.0,63.0,,,,,,,
2016,Irvine,53208,43694274330668.0,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,East Side Union High,95127-3823,37.35905,-121.816,Y,6.0,,,,,3.965,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,74.0,66.2,7.0,13.0,29.0,0.0,0.0,422.0,400.0,0.9478672985781992,2554.5,2525.2,48.0,17.0,,,,,,,
2016,Irvine,52968,,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Irvine,51231,1611920108670.0,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Hayward Unified,94545-4600,37.624193,-122.0879,Y,34.0,13.0,3.0,0.3823529411764705,0.2307692307692307,3.838095238,4.197142857,,,,3.0,,10.0,,,,,,11.0,,21.0,,,,,,,,3.0,,,,High Schools (Public),fuzzy_name_city,,,,,,114.0,88.6,26.0,46.0,25.0,1.0,3.0,533.0,320.0,0.600375234521576,2643.6,2636.8,77.0,57.0,,,,,,,
2016,Irvine,53970,7617960101477.0,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,West Contra Costa Unified,94801-2411,37.934059,-122.3611,Y,10.0,,,,,3.692777778,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,108.0,81.5,16.0,24.0,42.0,4.0,2.0,511.0,468.0,0.9158512720156556,2591.3,2563.1,54.0,18.0,,,,,,,
2016,Irvine,53092,43694014330239.0,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95124-5616,37.24331,-121.92258,N,65.0,35.0,7.0,0.5384615384615384,0.2,3.943233831,4.216046512,4.181818182,,,16.0,,,,,13.0,,,25.0,,,,,33.0,,,4.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,348.0,83.9,39.0,66.0,101.0,9.0,77.0,1654.0,87.0,0.0525997581620314,2652.5,2654.1,79.0,63.0,,,,,,,
2016,Irvine,53091,43696664333522.0,LELAND HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95120-2142,37.220338,-121.84737,N,175.0,62.0,5.0,0.3542857142857142,0.0806451612903225,3.976956522,4.228333333,4.1875,,,51.0,,,,,5.0,,,124.0,7.0,10.0,,,25.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,415.0,86.7,80.0,65.0,86.0,49.0,80.0,1807.0,186.0,0.1029330381848367,2681.4,2710.2,84.0,78.0,,,,,,,
2016,Irvine,50375,7617210733980.0,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-1132,37.934897,-121.6951,N,20.0,9.0,,0.45,,3.866382979,,,,,,,,,,,,,,,5.0,,,6.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,518.0,70.7,29.0,67.0,211.0,20.0,39.0,2499.0,819.0,0.3277310924369748,2613.2,2568.8,64.0,31.0,,,,,,,
2016,Irvine,52212,1612590130575.0,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-3124,37.784286,-122.21676,N,13.0,5.0,,0.3846153846153846,,3.338333333,,,,,,,4.0,,,,,,,,11.0,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,,,,,,62.0,77.4,10.0,11.0,24.0,2.0,1.0,473.0,445.0,0.9408033826638478,2513.5,2506.1,21.0,12.0,,,,,,,
2016,Irvine,54151,1612590108944.0,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Oakland Unified,94621-1418,37.73705,-122.19663,Y,17.0,,,,,3.615,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,58.0,79.3,15.0,19.0,7.0,2.0,3.0,260.0,209.0,0.8038461538461539,2627.4,2609.9,76.0,53.0,,,,,,,
2016,Irvine,52060,43695834333951.0,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Morgan Hill Unified,95037-3217,37.146484,-121.63401,N,22.0,12.0,,0.5454545454545454,,3.782142857,,,,,6.0,,,,,4.0,,,10.0,,,,,7.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,226.0,79.6,18.0,42.0,100.0,6.0,14.0,1099.0,416.0,0.37852593266606,2644.5,2587.0,76.0,36.0,,,,,,,
2016,Irvine,51425,1612000134536.0,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-3298,37.680526,-121.76173,N,37.0,20.0,,0.5405405405405406,,3.96173913,4.216666667,,,,8.0,,,,,9.0,,,12.0,,,,,18.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,388.0,77.8,38.0,58.0,140.0,13.0,53.0,1794.0,365.0,0.2034559643255295,2625.6,2605.7,67.0,49.0,,,,,,,
2016,Irvine,51541,,LIVERMORE VALLEY CHARTER PREPA,Livermore,Alameda,,,,,,8.0,3.0,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Irvine,51510,43696094334116.0,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Mountain View-Los Altos Union High,94022-2206,37.384992,-122.10918,N,109.0,49.0,4.0,0.4495412844036697,0.0816326530612244,4.00939759,4.218113208,4.212,,,29.0,,5.0,,,11.0,,,56.0,,10.0,,,35.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,474.0,86.1,65.0,53.0,127.0,30.0,133.0,2044.0,311.0,0.1521526418786692,2680.8,2699.4,81.0,72.0,,,,,,,
2016,Irvine,51855,43695344334371.0,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Los Gatos-Saratoga Union High,95030-6917,37.221218,-121.97707,N,99.0,40.0,5.0,0.404040404040404,0.125,3.935073892,4.225384615,,,,14.0,,,,,21.0,,,31.0,,8.0,,,52.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,,,,,,452.0,78.5,63.0,48.0,86.0,37.0,121.0,1977.0,52.0,0.0263024785027819,2645.7,2642.3,72.0,56.0,,,,,,,
2016,Irvine,52970,38684783833407.0,LOWELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94132-1401,37.731044,-122.48355,N,349.0,119.0,20.0,0.3409742120343839,0.1680672268907563,3.92617737,4.137214286,4.068032787,,,106.0,5.0,3.0,,,5.0,,,306.0,12.0,14.0,,,13.0,,,20.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,630.0,91.4,249.0,86.0,114.0,50.0,77.0,2685.0,1067.0,0.3973929236499069,2699.0,2712.7,92.0,85.0,,,,,,,
2016,Irvine,54704,1100170126748.0,LPS OAKLAND R&D CAMPUS,Oakland,Alameda,Alameda County Office of Education,94605-4037,37.759536,-122.16291,Y,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),name_city,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Irvine,53463,43694684334421.0,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Fremont Union High,95129-4172,37.300713,-122.00647,N,288.0,113.0,12.0,0.3923611111111111,0.1061946902654867,4.064873418,4.241931818,4.152857143,,,89.0,20.0,,,,4.0,,,234.0,34.0,,,,15.0,,,10.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,447.0,91.1,159.0,33.0,61.0,27.0,127.0,1788.0,87.0,0.0486577181208053,2714.5,2766.4,93.0,93.0,,,,,,,
2016,Irvine,54641,,MAGNOLIA SCI ACDMY-SANTA CLARA,San Jose,Santa Clara,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Irvine,54553,7100740114470.0,MAKING WAVES ACADEMY,Richmond,Contra Costa,Contra Costa County Office of Education,94806-1942,37.988463,-122.33185,Y,17.0,9.0,,0.5294117647058824,,3.906086957,4.018571429,,,,,,8.0,,,,,,,,13.0,,,,,,,,,,,,K-12 Schools (Public),name_city,,,,,,71.0,91.5,13.0,21.0,24.0,5.0,2.0,759.0,613.0,0.8076416337285902,2640.3,2602.8,69.0,42.0,,,,,,,
2016,Irvine,53833,48705814830196.0,MARE ISLAND TECHNOLOGY ACADEMY,Vallejo,Solano,Vallejo City Unified,94589-1825,38.150659,-122.24556,Y,9.0,3.0,,0.3333333333333333,,3.747,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,61.0,68.9,3.0,10.0,23.0,3.0,3.0,414.0,249.0,0.6014492753623188,2607.3,2588.4,68.0,28.0,,,,,,,
2016,Irvine,53386,49709204930244.0,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95409-2787,38.478707,-122.66132,N,47.0,15.0,,0.3191489361702128,,3.87254902,4.181818182,,,,3.0,,,,,12.0,,,10.0,,5.0,,,27.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,390.0,79.5,32.0,42.0,177.0,19.0,40.0,1603.0,270.0,0.1684341859014348,2630.0,2625.8,69.0,52.0,,,,,,,
2016,Irvine,50170,41690624133716.0,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Sequoia Union High,94025-3438,37.459107,-122.17331,N,63.0,19.0,,0.3015873015873015,,3.985652174,4.135625,,,,4.0,,,,,12.0,,,10.0,5.0,14.0,,,34.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,448.0,75.0,52.0,39.0,117.0,34.0,94.0,2275.0,756.0,0.3323076923076923,2631.3,2626.4,67.0,48.0,,,,,,,
2016,Irvine,53009,1612590100701.0,METWEST HIGH SCHOOL,Oakland,Alameda,,,,,,8.0,,,,,3.708181818,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,uc_directory_atp,,,,,,41.0,78.0,7.0,10.0,8.0,4.0,3.0,163.0,128.0,0.7852760736196319,2463.4,2392.3,0.0,0.0,,,,,,,
2016,Irvine,53204,7617960730291.0,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,West Contra Costa Unified,94806-3195,37.968886,-122.34215,N,20.0,7.0,,0.35,,4.036666667,4.25625,,,,,,5.0,,,,,,8.0,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,63.0,87.3,23.0,8.0,20.0,0.0,4.0,278.0,129.0,0.4640287769784172,2675.5,2639.6,92.0,60.0,,,,,,,
2016,Irvine,51972,41690474134557.0,MILLS HIGH SCHOOL,Millbrae,San Mateo,San Mateo Union High,94030-3024,37.593162,-122.38911,N,116.0,47.0,8.0,0.4051724137931034,0.1702127659574468,3.968571429,4.244074074,4.20125,,,37.0,,3.0,,,5.0,,,92.0,6.0,6.0,,,9.0,,,6.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,269.0,88.5,84.0,31.0,77.0,18.0,28.0,1198.0,171.0,0.1427378964941569,2679.0,2685.1,85.0,72.0,,,,,,,
2016,Irvine,51978,43733874334470.0,MILPITAS HIGH SCHOOL,Milpitas,Santa Clara,Milpitas Unified,95035-3221,37.450802,-121.89981,N,139.0,55.0,11.0,0.39568345323741,0.2,3.875084034,4.177096774,4.121,,,48.0,,,,,,,,125.0,,5.0,,,,,,10.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,714.0,82.9,78.0,138.0,327.0,19.0,30.0,3134.0,989.0,0.3155711550733886,2644.4,2631.3,75.0,52.0,,,,,,,
2016,Irvine,52282,7616300734244.0,MIRAMONTE HIGH SCHOOL,Orinda,Contra Costa,Acalanes Union High,94563-4330,37.842329,-122.14438,N,49.0,13.0,,0.2653061224489796,,4.011544118,4.121363636,4.018333333,,,5.0,,,,,4.0,,,16.0,,5.0,,,20.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,267.0,91.0,57.0,34.0,41.0,17.0,94.0,1232.0,14.0,0.0113636363636363,2682.1,2697.5,88.0,75.0,,,,,,,
2016,Irvine,50970,1611760135244.0,MISSION SAN JOSE HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94539-4799,37.54504,-121.93193,N,395.0,147.0,17.0,0.3721518987341772,0.1156462585034013,3.882222222,4.1885,4.036666667,,,125.0,19.0,,,,3.0,,,345.0,31.0,5.0,,,9.0,,,13.0,4.0,,,,,High Schools (Public),uc_directory_atp,,,,,,540.0,92.0,206.0,33.0,82.0,39.0,137.0,2069.0,84.0,0.0405993233446109,2711.6,2763.2,92.0,90.0,,,,,,,
2016,Irvine,52980,38684783834082.0,MISSION SENIOR HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94114-2614,37.761403,-122.42728,N,63.0,17.0,4.0,0.2698412698412698,0.2352941176470588,3.909183673,4.043611111,,,,12.0,,,,,3.0,,,35.0,,15.0,,,8.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,221.0,71.5,41.0,49.0,53.0,3.0,12.0,1058.0,720.0,0.6805293005671077,2521.1,2518.8,32.0,23.0,,,,,,,
2016,Irvine,53466,43694684334462.0,MONTA VISTA HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-4055,37.315469,-122.05719,N,359.0,140.0,15.0,0.3899721448467966,0.1071428571428571,4.010789474,4.189213483,4.102413793,,,118.0,13.0,,3.0,,6.0,,,293.0,34.0,,5.0,,26.0,,,15.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,571.0,89.0,183.0,46.0,71.0,47.0,161.0,2326.0,58.0,0.0249355116079105,2729.8,2780.5,96.0,93.0,,,,,,,
2016,Irvine,50727,7618040734368.0,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,San Ramon Valley Unified,94526-1129,37.844787,-121.98231,N,125.0,54.0,4.0,0.432,0.074074074074074,3.887488584,4.122333333,4.049,,,31.0,4.0,,,,17.0,,,66.0,8.0,7.0,,,40.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,588.0,87.9,97.0,88.0,92.0,36.0,204.0,2348.0,53.0,0.022572402044293,2655.3,2664.7,80.0,66.0,,,,,,,
2016,Irvine,53328,49709204934154.0,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95405-6934,38.439925,-122.68535,N,18.0,7.0,,0.3888888888888889,,3.846190476,,,,,,,,,,6.0,,,,,6.0,,,9.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,346.0,74.6,14.0,27.0,172.0,13.0,32.0,1624.0,519.0,0.3195812807881773,2608.0,2560.7,64.0,29.0,,,,,,,
2016,Irvine,50660,7617540734566.0,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,Mt. Diablo Unified,94520-2251,37.98288,-122.03631,N,9.0,4.0,,0.4444444444444444,,3.849166667,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,245.0,51.0,9.0,21.0,85.0,4.0,6.0,1307.0,983.0,0.7521040550879877,2543.6,2510.2,34.0,13.0,,,,,,,
2016,Irvine,51153,1611920135319.0,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94545-4662,37.625313,-122.09056,N,31.0,9.0,,0.2903225806451613,,3.888444444,4.212,,,,7.0,,,,,,,,21.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,387.0,72.4,33.0,79.0,157.0,7.0,4.0,2009.0,1391.0,0.6923842707814833,2603.2,2557.0,64.0,23.0,,,,,,,
2016,Irvine,53094,43694274334900.0,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-4760,37.345646,-121.80948,N,26.0,11.0,,0.4230769230769231,,3.9675,4.167142857,,,,9.0,,,,,,,,19.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,294.0,75.9,19.0,46.0,151.0,4.0,3.0,1380.0,876.0,0.6347826086956522,2592.8,2543.5,58.0,22.0,,,,,,,
2016,Irvine,52075,43696094334728.0,MOUNTAIN VIEW HIGH SCHOOL,Mountain View,Santa Clara,Mountain View-Los Altos Union High,94040-4559,37.358192,-122.06863,N,119.0,50.0,,0.4201680672268907,,3.976831276,4.213653846,4.011666667,,,32.0,,,,,14.0,,,57.0,5.0,8.0,,,45.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,436.0,82.1,94.0,47.0,96.0,33.0,88.0,1871.0,271.0,0.1448423303046499,2662.7,2671.5,75.0,65.0,,,,,,,
2016,Irvine,52085,28662662835601.0,NAPA HIGH SCHOOL,Napa,Napa,Napa Valley Unified,94558-4931,38.30909,-122.29599,N,35.0,17.0,,0.4857142857142857,,3.928125,,,,,,,5.0,,,10.0,,,,,13.0,,,17.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,411.0,75.9,30.0,49.0,191.0,9.0,33.0,1884.0,896.0,0.4755838641188959,2571.1,2557.1,47.0,28.0,,,,,,,
2016,Irvine,52102,28662662830115.0,NEW TECHNOLOGY HIGH SCHOOL,Napa,Napa,Napa Valley Unified,94559-1808,38.304466,-122.28867,N,6.0,,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,91.0,80.2,5.0,6.0,48.0,2.0,12.0,403.0,139.0,0.3449131513647642,2629.6,2577.1,70.0,32.0,,,,,,,
2016,Irvine,52114,1612340130054.0,NEWARK MEMORIAL HIGH SCHOOL,Newark,Alameda,Newark Unified,94560-5007,37.522095,-122.00175,N,34.0,15.0,4.0,0.4411764705882353,0.2666666666666666,4.109454545,4.293333333,,,,11.0,,,,,,,,21.0,,6.0,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,413.0,80.1,29.0,65.0,214.0,11.0,12.0,1767.0,744.0,0.4210526315789473,2605.7,2561.3,62.0,26.0,,,,,,,
2016,Irvine,50666,7617540730044.0,NORTHGATE HIGH SCHOOL,Walnut Creek,Contra Costa,Mt. Diablo Unified,94598-4599,37.910096,-122.00698,N,71.0,27.0,4.0,0.380281690140845,0.1481481481481481,4.015811966,4.213529412,,,,12.0,,,,,9.0,,,36.0,,,,,25.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,,,,,,381.0,84.8,58.0,61.0,93.0,22.0,89.0,1599.0,147.0,0.0919324577861163,2669.1,2642.6,83.0,60.0,,,,,,,
2016,Irvine,52170,21654172132272.0,NOVATO HIGH SCHOOL,Novato,Marin,Novato Unified,94947-4499,38.090633,-122.57293,N,27.0,7.0,,0.2592592592592592,,3.997234043,4.194285714,,,,,,,,,5.0,,,5.0,,8.0,,,13.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,264.0,82.2,33.0,39.0,87.0,19.0,39.0,1296.0,417.0,0.3217592592592592,2643.9,2628.1,75.0,52.0,,,,,,,
2016,Irvine,53099,43694274335204.0,OAK GROVE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95123-2048,37.251575,-121.81892,N,32.0,12.0,,0.375,,4.015686275,4.298333333,,,,10.0,,,,,,,,24.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,359.0,74.7,21.0,29.0,196.0,11.0,11.0,1812.0,954.0,0.5264900662251656,2583.6,2571.0,50.0,33.0,,,,,,,
2016,Irvine,54303,1612590114868.0,OAKLAND CHARTER HIGH SCHOOL,Oakland,Alameda,,,,,,24.0,17.0,5.0,0.7083333333333334,0.2941176470588235,4.202105263,,,,,14.0,,3.0,,,,,,19.0,,5.0,,,,,,,,3.0,,,,,uc_directory_atp,,,,,,67.0,80.6,26.0,11.0,14.0,2.0,1.0,403.0,335.0,0.8312655086848635,2693.6,2696.9,94.0,72.0,,,,,,,
2016,Irvine,52225,1612590135905.0,OAKLAND HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94610-3930,37.80529,-122.23652,N,50.0,10.0,,0.2,,3.873116883,4.20875,,,,9.0,,,,,,,,39.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,242.0,78.5,34.0,39.0,100.0,5.0,12.0,1583.0,1396.0,0.8818698673404928,2561.3,2525.7,50.0,16.0,,,,,,,
2016,Irvine,54232,1612590115667.0,OAKLAND INTERNATIONAL HIGH SCH,Oakland,Alameda,Oakland Unified,94609-2140,37.833534,-122.26018,N,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,,,,,,73.0,71.2,4.0,14.0,33.0,0.0,1.0,373.0,343.0,0.9195710455764076,2421.9,2418.5,3.0,3.0,,,,,,,
2016,Irvine,53972,1612590130617.0,OAKLAND MILITARY INST COL PREP,Oakland,Alameda,Oakland Unified,94608-3822,37.829395,-122.27234,Y,11.0,5.0,,0.4545454545454545,,3.683636364,,,,,5.0,,,,,,,,7.0,,,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,,,,,,66.0,66.7,8.0,14.0,15.0,3.0,4.0,616.0,154.0,0.25,2591.3,2567.2,50.0,31.0,,,,,,,
2016,Irvine,52410,1612593030772.0,OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,Oakland Unified,94612-1512,37.807834,-122.27113,Y,8.0,3.0,,0.375,,3.929166667,,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),uc_directory_atp,,,,,,87.0,75.9,12.0,5.0,15.0,7.0,27.0,745.0,89.0,0.1194630872483221,2678.6,2604.1,83.0,47.0,,,,,,,
2016,Irvine,52240,1612590136051.0,OAKLAND TECHNICAL HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94611-4612,37.831725,-122.25413,N,73.0,24.0,,0.3287671232876712,,3.844133333,4.156923077,4.053333333,5.0,,12.0,,,,,5.0,14.0,,28.0,,12.0,,,19.0,,,,,,,,,High Schools (Public),uc_directory_atp,,,,,,413.0,80.1,73.0,56.0,131.0,13.0,58.0,2016.0,966.0,0.4791666666666667,2566.3,2553.1,48.0,31.0,,,,,,,
